"gene","raw_cutree_cluster","trend_cluster","mean_SCT_expression"
"Zm00001eb224610",7,"C6",0.733219142117272
"Zm00001eb358560",7,"C6",0.726993686351465
"Zm00001eb383330",7,"C6",0.726195871811044
"Zm00001eb135550",7,"C6",0.72602527044035
"Zm00001eb063720",7,"C6",0.723055819724742
"Zm00001eb151640",7,"C6",0.720937694757914
"Zm00001eb380150",7,"C6",0.719868208672919
"Zm00001eb123690",7,"C6",0.717075686538127
"Zm00001eb057580",7,"C6",0.716812518650399
"Zm00001eb283110",7,"C6",0.715778297883481
"Zm00001eb058950",7,"C6",0.715006464651434
"Zm00001eb136890",7,"C6",0.713009641351519
"Zm00001eb118820",7,"C6",0.712983577612105
"Zm00001eb339200",7,"C6",0.712694300468403
"Zm00001eb249160",7,"C6",0.710226235718552
"Zm00001eb354140",7,"C6",0.70766483894793
"Zm00001eb153010",7,"C6",0.706823814498134
"Zm00001eb323620",7,"C6",0.706427416824411
"Zm00001eb199660",7,"C6",0.705188918818413
"Zm00001eb030640",7,"C6",0.702282734484095
"Zm00001eb096980",7,"C6",0.701974195944829
"Zm00001eb233170",7,"C6",0.701512565413171
"Zm00001eb223200",7,"C6",0.699655138703794
"Zm00001eb060520",7,"C6",0.698045946260808
"Zm00001eb304560",7,"C6",0.697930251045238
"Zm00001eb349920",7,"C6",0.695436557687833
"Zm00001eb249940",7,"C6",0.69418889774598
"Zm00001eb264960",7,"C6",0.694129847549679
"Zm00001eb108360",7,"C6",0.692524770655526
"Zm00001eb298480",7,"C6",0.692359992060577
"Zm00001eb382240",7,"C6",0.691976249971172
"Zm00001eb063800",7,"C6",0.691315348428539
"Zm00001eb037350",7,"C6",0.690003459700425
"Zm00001eb326850",7,"C6",0.687584792446726
"Zm00001eb002810",7,"C6",0.686678086042946
"Zm00001eb290370",7,"C6",0.68172369828856
"Zm00001eb149980",7,"C6",0.675570459632295
"Zm00001eb243180",7,"C6",0.673095052424221
"Zm00001eb031790",7,"C6",0.672391542493786
"Zm00001eb205430",7,"C6",0.669619039142452
"Zm00001eb104610",7,"C6",0.669133677947261
"Zm00001eb025410",7,"C6",0.668013620220763
"Zm00001eb340720",7,"C6",0.665637896479553
"Zm00001eb356170",7,"C6",0.665340830723041
"Zm00001eb253470",7,"C6",0.662374511225572
"Zm00001eb343840",7,"C6",0.660282641325427
"Zm00001eb306400",7,"C6",0.659571378941271
"Zm00001eb093640",7,"C6",0.653648850137664
"Zm00001eb374110",7,"C6",0.65099847085206
"Zm00001eb335880",7,"C6",0.648231098092512
"Zm00001eb333970",7,"C6",0.64651783785053
"Zm00001eb016450",7,"C6",0.646151428965932
"Zm00001eb345740",7,"C6",0.644860042852822
"Zm00001eb378740",7,"C6",0.643560418229017
"Zm00001eb231880",7,"C6",0.642638997037671
"Zm00001eb412370",7,"C6",0.64139518385547
"Zm00001eb172110",7,"C6",0.640096136647541
"Zm00001eb242100",7,"C6",0.638910520671291
"Zm00001eb070250",7,"C6",0.638753512099894
"Zm00001eb378210",7,"C6",0.635656739519903
"Zm00001eb129320",7,"C6",0.635387593335089
"Zm00001eb326330",7,"C6",0.632556093317185
"Zm00001eb376970",7,"C6",0.632422186060884
"Zm00001eb297260",7,"C6",0.632185490118189
"Zm00001eb394600",7,"C6",0.630370969369075
"Zm00001eb010040",7,"C6",0.621515014216401
"Zm00001eb096510",7,"C6",0.618329265080465
"Zm00001eb064920",7,"C6",0.616612088398824
"Zm00001eb306030",7,"C6",0.612737421768695
"Zm00001eb294690",7,"C6",0.612358079034327
"Zm00001eb304310",7,"C6",0.611330010486159
"Zm00001eb014600",7,"C6",0.611084719904345
"Zm00001eb054480",7,"C6",0.608394949731519
"Zm00001eb399190",7,"C6",0.605229666882204
"Zm00001eb089660",7,"C6",0.604227080877807
"Zm00001eb131900",7,"C6",0.604056829437472
"Zm00001eb203950",7,"C6",0.604017758116717
"Zm00001eb281960",7,"C6",0.601047776633544
"Zm00001eb389540",7,"C6",0.600455804607418
"Zm00001eb313850",7,"C6",0.599399629386212
"Zm00001eb410930",7,"C6",0.599112403289326
"Zm00001eb418910",7,"C6",0.598719090331275
"Zm00001eb318820",7,"C6",0.598226018395323
"Zm00001eb256970",7,"C6",0.593425547891832
"Zm00001eb019470",7,"C6",0.593367869581898
"Zm00001eb107990",7,"C6",0.588322646439319
"Zm00001eb387030",7,"C6",0.587499774109358
"Zm00001eb060130",7,"C6",0.587453236723088
"Zm00001eb241600",7,"C6",0.585953877566532
"Zm00001eb228860",7,"C6",0.582761729119711
"Zm00001eb102200",7,"C6",0.580874233350934
"Zm00001eb057400",7,"C6",0.578014750153274
"Zm00001eb404400",7,"C6",0.577835399316656
"Zm00001eb413160",7,"C6",0.573883345047827
"Zm00001eb046840",7,"C6",0.572718237265334
"Zm00001eb207490",7,"C6",0.572046454402181
"Zm00001eb176270",7,"C6",0.571940769636446
"Zm00001eb096970",7,"C6",0.570914103256318
"Zm00001eb248840",7,"C6",0.570901482162459
"Zm00001eb331450",7,"C6",0.565348754383442
"Zm00001eb238780",7,"C6",0.565173943395794
"Zm00001eb359410",7,"C6",0.564958597257122
"Zm00001eb288920",7,"C6",0.563808420521389
"Zm00001eb314620",7,"C6",0.563706619279062
"Zm00001eb158170",7,"C6",0.56267991450862
"Zm00001eb387570",7,"C6",0.562024154321345
"Zm00001eb203470",7,"C6",0.559919713293834
"Zm00001eb244200",7,"C6",0.559718452972962
"Zm00001eb372130",7,"C6",0.559683138523833
"Zm00001eb031150",7,"C6",0.558075899297804
"Zm00001eb045860",7,"C6",0.55719211996257
"Zm00001eb134330",7,"C6",0.554326354442623
"Zm00001eb410170",7,"C6",0.553290094830792
"Zm00001eb238900",7,"C6",0.55267020681289
"Zm00001eb125880",7,"C6",0.551069350360753
"Zm00001eb432360",7,"C6",0.549646319823004
"Zm00001eb122860",7,"C6",0.549318919602521
"Zm00001eb311560",7,"C6",0.549041343754336
"Zm00001eb306260",7,"C6",0.549038667215575
"Zm00001eb166450",7,"C6",0.548795753041215
"Zm00001eb056390",7,"C6",0.54876036750454
"Zm00001eb056960",7,"C6",0.547456002874807
"Zm00001eb256470",7,"C6",0.546931097124592
"Zm00001eb006000",7,"C6",0.546786052907963
"Zm00001eb293360",7,"C6",0.546740141646233
"Zm00001eb360800",7,"C6",0.546407020118886
"Zm00001eb022230",7,"C6",0.542268663591379
"Zm00001eb121650",7,"C6",0.541231206902316
"Zm00001eb089800",7,"C6",0.540950774568614
"Zm00001eb179000",7,"C6",0.539208852473002
"Zm00001eb145810",7,"C6",0.53814467196107
"Zm00001eb168430",7,"C6",0.535719368206707
"Zm00001eb243470",7,"C6",0.535220352772419
"Zm00001eb015440",7,"C6",0.534345688415392
"Zm00001eb319710",7,"C6",0.532135080443771
"Zm00001eb036930",7,"C6",0.532097601108277
"Zm00001eb013120",7,"C6",0.530860418903713
"Zm00001eb163520",7,"C6",0.529252295558953
"Zm00001eb265610",7,"C6",0.52681162902631
"Zm00001eb178010",7,"C6",0.526633484859325
"Zm00001eb202390",7,"C6",0.523535491241198
"Zm00001eb065340",7,"C6",0.523518875910039
"Zm00001eb191930",7,"C6",0.523331244063779
"Zm00001eb102480",7,"C6",0.52076761450374
"Zm00001eb065790",7,"C6",0.520385481132526
"Zm00001eb332530",7,"C6",0.518367352948546
"Zm00001eb272550",7,"C6",0.517899468231657
"Zm00001eb079330",7,"C6",0.514677149433739
"Zm00001eb036760",7,"C6",0.513846191464211
"Zm00001eb344570",7,"C6",0.513577474212996
"Zm00001eb409530",7,"C6",0.511844762407528
"Zm00001eb159440",7,"C6",0.511766154385989
"Zm00001eb260140",7,"C6",0.51135331665621
"Zm00001eb432170",7,"C6",0.510410827090131
"Zm00001eb353180",7,"C6",0.507993864538328
"Zm00001eb058590",7,"C6",0.50680758174202
"Zm00001eb278180",7,"C6",0.505355621516527
"Zm00001eb222420",7,"C6",0.504625758911607
"Zm00001eb000770",7,"C6",0.503616220426228
"Zm00001eb301210",7,"C6",0.503511326596173
"Zm00001eb099580",7,"C6",0.501598041481307
"Zm00001eb119630",7,"C6",0.501449135432446
"Zm00001eb212270",7,"C6",0.49596287602553
"Zm00001eb120100",7,"C6",0.495596051239799
"Zm00001eb245560",7,"C6",0.494244698518821
"Zm00001eb257910",7,"C6",0.493528227769845
"Zm00001eb110300",7,"C6",0.492892222148039
"Zm00001eb296060",7,"C6",0.492578980468536
"Zm00001eb204600",7,"C6",0.492085598452129
"Zm00001eb291460",7,"C6",0.492033065006809
"Zm00001eb212760",7,"C6",0.490765082882626
"Zm00001eb123260",7,"C6",0.489669917124931
"Zm00001eb054680",7,"C6",0.488386759028465
"Zm00001eb063500",7,"C6",0.488193435627401
"Zm00001eb420640",7,"C6",0.486919339191473
"Zm00001eb148920",7,"C6",0.485914148300975
"Zm00001eb354180",7,"C6",0.485083549933843
"Zm00001eb095510",7,"C6",0.484519556484658
"Zm00001eb395750",7,"C6",0.484270118255823
"Zm00001eb041400",7,"C6",0.483920228812197
"Zm00001eb070150",7,"C6",0.483227433638908
"Zm00001eb360030",7,"C6",0.482807790337961
"Zm00001eb198120",7,"C6",0.481904525208867
"Zm00001eb012060",7,"C6",0.481673663687316
"Zm00001eb038710",7,"C6",0.481201042589588
"Zm00001eb285690",7,"C6",0.481081659953253
"Zm00001eb368010",7,"C6",0.480856395302671
"Zm00001eb086990",7,"C6",0.480592421658456
"Zm00001eb379070",7,"C6",0.479941658637098
"Zm00001eb256910",7,"C6",0.478050600021809
"Zm00001eb306650",7,"C6",0.477927539075668
"Zm00001eb152250",7,"C6",0.476452204484926
"Zm00001eb358170",7,"C6",0.473923409316423
"Zm00001eb387010",7,"C6",0.473728320917634
"Zm00001eb325830",7,"C6",0.472665885724656
"Zm00001eb395970",7,"C6",0.472123219727585
"Zm00001eb270650",7,"C6",0.471722390980025
"Zm00001eb150730",7,"C6",0.470008095084281
"Zm00001eb061190",7,"C6",0.469958631796691
"Zm00001eb323100",7,"C6",0.468523181654324
"Zm00001eb061850",7,"C6",0.467978948210439
"Zm00001eb414640",7,"C6",0.467293151322935
"Zm00001eb189980",7,"C6",0.467221952726584
"Zm00001eb163710",7,"C6",0.466617699275359
"Zm00001eb351280",7,"C6",0.466209468900757
"Zm00001eb433750",7,"C6",0.463927360757904
"Zm00001eb046120",7,"C6",0.463446371016394
"Zm00001eb196030",7,"C6",0.463018975581237
"Zm00001eb064650",7,"C6",0.459173367663785
"Zm00001eb104680",7,"C6",0.458511500946412
"Zm00001eb269510",7,"C6",0.45810856680086
"Zm00001eb035260",7,"C6",0.455147575069103
"Zm00001eb320900",7,"C6",0.454929170875058
"Zm00001eb106630",7,"C6",0.452918694132744
"Zm00001eb316450",7,"C6",0.452633376225698
"Zm00001eb353840",7,"C6",0.452526204139685
"Zm00001eb127550",7,"C6",0.451905481984693
"Zm00001eb330600",7,"C6",0.45119888381309
"Zm00001eb051950",7,"C6",0.449218234081267
"Zm00001eb095350",7,"C6",0.448848795631379
"Zm00001eb204260",7,"C6",0.448175715112938
"Zm00001eb029010",7,"C6",0.442587300852845
"Zm00001eb157530",7,"C6",0.440660252194294
"Zm00001eb011050",7,"C6",0.440373168135406
"Zm00001eb277840",7,"C6",0.440311470322646
"Zm00001eb090170",7,"C6",0.43907284791673
"Zm00001eb037690",7,"C6",0.433673561928561
"Zm00001eb009070",7,"C6",0.433322939660277
"Zm00001eb348730",7,"C6",0.432240458748779
"Zm00001eb070310",7,"C6",0.430320993755909
"Zm00001eb250480",7,"C6",0.429475172128289
"Zm00001eb061180",7,"C6",0.428587351917094
"Zm00001eb288290",7,"C6",0.427843662744632
"Zm00001eb320750",7,"C6",0.427388192873478
"Zm00001eb144680",7,"C6",0.427231007811881
"Zm00001eb266430",7,"C6",0.427214331401281
"Zm00001eb054910",7,"C6",0.427162942060716
"Zm00001eb248250",7,"C6",0.425987873288796
"Zm00001eb310990",7,"C6",0.425818520579277
"Zm00001eb058330",7,"C6",0.425389879633739
"Zm00001eb386180",7,"C6",0.425077642457021
"Zm00001eb329980",7,"C6",0.424840810197492
"Zm00001eb414030",7,"C6",0.42264172323472
"Zm00001eb312170",7,"C6",0.421824687229324
"Zm00001eb287890",7,"C6",0.42083242751686
"Zm00001eb103010",7,"C6",0.420831818586517
"Zm00001eb031330",7,"C6",0.420735296531458
"Zm00001eb120910",7,"C6",0.42069741124313
"Zm00001eb361460",7,"C6",0.419649462473944
"Zm00001eb039610",7,"C6",0.41821138694999
"Zm00001eb198580",7,"C6",0.417567515067344
"Zm00001eb000990",7,"C6",0.417477044494781
"Zm00001eb219300",7,"C6",0.416978213757036
"Zm00001eb237390",7,"C6",0.412563042884536
"Zm00001eb327780",7,"C6",0.411811833424657
"Zm00001eb367890",7,"C6",0.411094327604335
"Zm00001eb179170",7,"C6",0.410199282215889
"Zm00001eb185090",7,"C6",0.408909973192088
"Zm00001eb185800",7,"C6",0.407624153641284
"Zm00001eb241690",7,"C6",0.406649168389295
"Zm00001eb183950",7,"C6",0.405005292322952
"Zm00001eb368060",7,"C6",0.404918609421627
"Zm00001eb353560",7,"C6",0.404388467079937
"Zm00001eb089590",7,"C6",0.402778690185766
"Zm00001eb074350",7,"C6",0.401022683323328
"Zm00001eb110000",7,"C6",0.400677463395066
"Zm00001eb328490",7,"C6",0.400313111435063
"Zm00001eb329490",7,"C6",0.399628749466799
"Zm00001eb238170",7,"C6",0.399062862506904
"Zm00001eb314390",7,"C6",0.398426399470294
"Zm00001eb111660",7,"C6",0.398335153473125
"Zm00001eb175590",7,"C6",0.398252584912401
"Zm00001eb339940",7,"C6",0.397601214890408
"Zm00001eb293670",7,"C6",0.397215720604989
"Zm00001eb115230",7,"C6",0.39719306535057
"Zm00001eb303110",7,"C6",0.396626797985292
"Zm00001eb157310",7,"C6",0.396555038521765
"Zm00001eb300250",7,"C6",0.396055999773603
"Zm00001eb161490",7,"C6",0.394979522119877
"Zm00001eb355240",7,"C6",0.394935484457089
"Zm00001eb019830",7,"C6",0.394612414951116
"Zm00001eb324270",7,"C6",0.393794115888382
"Zm00001eb356320",7,"C6",0.39331987599456
"Zm00001eb383120",7,"C6",0.393315780906655
"Zm00001eb192110",7,"C6",0.393192166595972
"Zm00001eb372570",7,"C6",0.392254082187368
"Zm00001eb063110",7,"C6",0.391636649458201
"Zm00001eb265270",7,"C6",0.390813670689657
"Zm00001eb328410",7,"C6",0.390261881456458
"Zm00001eb355570",7,"C6",0.389845488904492
"Zm00001eb140320",7,"C6",0.388652613060215
"Zm00001eb376510",7,"C6",0.388505794448408
"Zm00001eb025170",7,"C6",0.38845574043055
"Zm00001eb003360",7,"C6",0.387253233543897
"Zm00001eb369750",7,"C6",0.387039773146384
"Zm00001eb313530",7,"C6",0.386732477208902
"Zm00001eb016750",7,"C6",0.385490233766452
"Zm00001eb190810",7,"C6",0.38442104109018
"Zm00001eb066660",7,"C6",0.383606928099674
"Zm00001eb312820",7,"C6",0.383004387074448
"Zm00001eb125340",7,"C6",0.382361912121391
"Zm00001eb210860",7,"C6",0.381512768828523
"Zm00001eb423540",7,"C6",0.380487093935242
"Zm00001eb301150",7,"C6",0.380055451747414
"Zm00001eb283490",7,"C6",0.377994811499703
"Zm00001eb375730",7,"C6",0.373147077328922
"Zm00001eb224120",7,"C6",0.372922302636362
"Zm00001eb094580",7,"C6",0.371578511921138
"Zm00001eb317090",7,"C6",0.37095946237164
"Zm00001eb115800",7,"C6",0.368230643975443
"Zm00001eb417200",7,"C6",0.368041810008293
"Zm00001eb196470",7,"C6",0.365795768102624
"Zm00001eb365810",7,"C6",0.365446182140573
"Zm00001eb298300",7,"C6",0.364489675138324
"Zm00001eb315020",7,"C6",0.364259391445835
"Zm00001eb037200",7,"C6",0.363612253457268
"Zm00001eb170870",7,"C6",0.362725036209011
"Zm00001eb225230",7,"C6",0.362667349433781
"Zm00001eb063680",7,"C6",0.362075926126841
"Zm00001eb278140",7,"C6",0.36133184801621
"Zm00001eb075800",7,"C6",0.361207634929751
"Zm00001eb243380",7,"C6",0.360829629392704
"Zm00001eb379100",7,"C6",0.359185891270713
"Zm00001eb183370",7,"C6",0.357582748737314
"Zm00001eb117510",7,"C6",0.356739461139017
"Zm00001eb022050",7,"C6",0.354872748496078
"Zm00001eb360590",7,"C6",0.354071124466694
"Zm00001eb169590",7,"C6",0.353755358307881
"Zm00001eb219770",7,"C6",0.35338492050405
"Zm00001eb282120",7,"C6",0.352767597836468
"Zm00001eb225770",7,"C6",0.352216344663477
"Zm00001eb320510",7,"C6",0.351153760744233
"Zm00001eb005220",7,"C6",0.35076548010897
"Zm00001eb181990",7,"C6",0.349691120679821
"Zm00001eb362030",7,"C6",0.347177637298243
"Zm00001eb098340",7,"C6",0.34704594008897
"Zm00001eb162550",7,"C6",0.346889287737095
"Zm00001eb227130",7,"C6",0.346724177904867
"Zm00001eb200620",7,"C6",0.346589366299405
"Zm00001eb222880",7,"C6",0.346377754562472
"Zm00001eb335140",7,"C6",0.346008272133882
"Zm00001eb346540",7,"C6",0.345755443254458
"Zm00001eb005430",7,"C6",0.3453155339992
"Zm00001eb363700",7,"C6",0.34490877290806
"Zm00001eb120900",7,"C6",0.343897909231526
"Zm00001eb156690",7,"C6",0.343618031717309
"Zm00001eb215890",7,"C6",0.343379790094293
"Zm00001eb081750",7,"C6",0.342372316195933
"Zm00001eb340490",7,"C6",0.341898522204358
"Zm00001eb059370",7,"C6",0.341887089407583
"Zm00001eb129440",7,"C6",0.340645629276127
"Zm00001eb339100",7,"C6",0.339722432156183
"Zm00001eb071460",7,"C6",0.339303256377078
"Zm00001eb415630",7,"C6",0.339058314650239
"Zm00001eb146670",7,"C6",0.338101612457169
"Zm00001eb339240",7,"C6",0.337975119989525
"Zm00001eb111350",7,"C6",0.336679978102568
"Zm00001eb160510",7,"C6",0.335340339577134
"Zm00001eb325820",7,"C6",0.332995723411642
"Zm00001eb078640",7,"C6",0.332808905740263
"Zm00001eb269870",7,"C6",0.331570775227536
"Zm00001eb167750",7,"C6",0.331311010111168
"Zm00001eb242630",7,"C6",0.329647503076715
"Zm00001eb333570",7,"C6",0.329415412413805
"Zm00001eb096030",7,"C6",0.329130712435993
"Zm00001eb069200",7,"C6",0.329057459622933
"Zm00001eb199960",7,"C6",0.328100283177823
"Zm00001eb249250",7,"C6",0.327800264682139
"Zm00001eb068910",7,"C6",0.327510841238148
"Zm00001eb168220",7,"C6",0.326620578913581
"Zm00001eb316620",7,"C6",0.326207516749399
"Zm00001eb265650",7,"C6",0.325506307167843
"Zm00001eb430480",7,"C6",0.32440387654372
"Zm00001eb195980",7,"C6",0.323103193612728
"Zm00001eb402180",7,"C6",0.322650344692623
"Zm00001eb194240",7,"C6",0.322393721393882
"Zm00001eb281920",7,"C6",0.322181697735037
"Zm00001eb254450",7,"C6",0.32173301654495
"Zm00001eb334210",7,"C6",0.321127547842121
"Zm00001eb133930",7,"C6",0.320566941813647
"Zm00001eb060660",7,"C6",0.319921340197186
"Zm00001eb161830",7,"C6",0.31943604807021
"Zm00001eb156780",7,"C6",0.318833506808298
"Zm00001eb002180",7,"C6",0.317926195195216
"Zm00001eb124210",7,"C6",0.31734658902913
"Zm00001eb309980",7,"C6",0.31722569326208
"Zm00001eb160350",7,"C6",0.317123012695764
"Zm00001eb355140",7,"C6",0.316817423580303
"Zm00001eb018670",7,"C6",0.316734106029559
"Zm00001eb349840",7,"C6",0.316671424727164
"Zm00001eb271440",7,"C6",0.316522864297122
"Zm00001eb345570",7,"C6",0.316035589216127
"Zm00001eb108280",7,"C6",0.314800163113717
"Zm00001eb349160",7,"C6",0.314578162721497
"Zm00001eb304890",7,"C6",0.313858661649347
"Zm00001eb404990",7,"C6",0.31329317560831
"Zm00001eb210730",7,"C6",0.312971639990461
"Zm00001eb004310",7,"C6",0.312808729289809
"Zm00001eb341220",7,"C6",0.312677801162915
"Zm00001eb024230",7,"C6",0.312336419944606
"Zm00001eb100260",7,"C6",0.311976566769751
"Zm00001eb318990",7,"C6",0.311918084769406
"Zm00001eb115370",7,"C6",0.311438293627386
"Zm00001eb219170",7,"C6",0.311393573633018
"Zm00001eb207530",7,"C6",0.310947983530656
"Zm00001eb216390",7,"C6",0.310798536982538
"Zm00001eb164310",7,"C6",0.310713884581142
"Zm00001eb201330",7,"C6",0.310590672287865
"Zm00001eb285830",7,"C6",0.310573861932686
"Zm00001eb053490",7,"C6",0.310088639220882
"Zm00001eb068980",7,"C6",0.30990444819254
"Zm00001eb345880",7,"C6",0.309881843783804
"Zm00001eb254390",7,"C6",0.309426889341189
"Zm00001eb372390",7,"C6",0.308927414368712
"Zm00001eb153460",7,"C6",0.308508844737166
"Zm00001eb148690",7,"C6",0.30799098533174
"Zm00001eb200130",7,"C6",0.307837951049187
"Zm00001eb110540",7,"C6",0.306669139177735
"Zm00001eb246530",7,"C6",0.306561845589802
"Zm00001eb292590",7,"C6",0.306554084271539
"Zm00001eb172140",7,"C6",0.306399709437696
"Zm00001eb354480",7,"C6",0.305554920307881
"Zm00001eb332990",7,"C6",0.305271750722197
"Zm00001eb390330",7,"C6",0.304874500861044
"Zm00001eb155310",7,"C6",0.304533323496997
"Zm00001eb349170",7,"C6",0.303410033602668
"Zm00001eb096680",7,"C6",0.30323743055156
"Zm00001eb310330",7,"C6",0.303210830491187
"Zm00001eb293070",7,"C6",0.303110015977824
"Zm00001eb332380",7,"C6",0.301620917537133
"Zm00001eb275750",7,"C6",0.301586101078271
"Zm00001eb070100",7,"C6",0.300292654370941
"Zm00001eb297860",7,"C6",0.300123545215147
"Zm00001eb386300",7,"C6",0.299651129776076
"Zm00001eb368380",7,"C6",0.299416185940161
"Zm00001eb064300",7,"C6",0.299193098605481
"Zm00001eb432500",7,"C6",0.298983280370651
"Zm00001eb428660",7,"C6",0.298160982805072
"Zm00001eb010590",7,"C6",0.297837536041525
"Zm00001eb144630",7,"C6",0.297608889190692
"Zm00001eb181880",7,"C6",0.297502623121712
"Zm00001eb374100",7,"C6",0.29673367994662
"Zm00001eb287830",7,"C6",0.295279245772815
"Zm00001eb409470",7,"C6",0.295038271722813
"Zm00001eb094410",7,"C6",0.294999746651345
"Zm00001eb014050",7,"C6",0.294838667219768
"Zm00001eb323590",7,"C6",0.29461669793183
"Zm00001eb288300",7,"C6",0.29409902439526
"Zm00001eb162560",7,"C6",0.294087650246057
"Zm00001eb318180",7,"C6",0.293912338238846
"Zm00001eb123280",7,"C6",0.293608218198262
"Zm00001eb385960",7,"C6",0.292770796765842
"Zm00001eb036970",7,"C6",0.292422447968291
"Zm00001eb418040",7,"C6",0.290783850139536
"Zm00001eb103800",7,"C6",0.290373648339507
"Zm00001eb214720",7,"C6",0.28982504419184
"Zm00001eb112480",7,"C6",0.289537728950187
"Zm00001eb223680",7,"C6",0.288945318042655
"Zm00001eb011960",7,"C6",0.288778006757091
"Zm00001eb324700",7,"C6",0.288255739646206
"Zm00001eb162060",7,"C6",0.288106066286855
"Zm00001eb415470",7,"C6",0.287962157911578
"Zm00001eb145820",7,"C6",0.287803388594369
"Zm00001eb359140",7,"C6",0.28773480861354
"Zm00001eb191710",7,"C6",0.287426332729751
"Zm00001eb416990",7,"C6",0.286633998625716
"Zm00001eb146400",7,"C6",0.286315888592273
"Zm00001eb393530",7,"C6",0.285918899087805
"Zm00001eb395120",7,"C6",0.285681609078397
"Zm00001eb368270",7,"C6",0.28453057402609
"Zm00001eb284320",7,"C6",0.283931473382758
"Zm00001eb041140",7,"C6",0.283505867607877
"Zm00001eb130640",7,"C6",0.282696106813747
"Zm00001eb058260",7,"C6",0.282084786225086
"Zm00001eb172230",7,"C6",0.281571803766026
"Zm00001eb075030",7,"C6",0.281382164516386
"Zm00001eb388990",7,"C6",0.281320164493332
"Zm00001eb355120",7,"C6",0.281218281057982
"Zm00001eb209770",7,"C6",0.280545872066399
"Zm00001eb424420",7,"C6",0.280040667878292
"Zm00001eb021380",7,"C6",0.27924471156191
"Zm00001eb183760",7,"C6",0.278561203464644
"Zm00001eb118830",7,"C6",0.277871458869982
"Zm00001eb123220",7,"C6",0.276993494482782
"Zm00001eb099480",7,"C6",0.276447414083759
"Zm00001eb398400",7,"C6",0.276442692501761
"Zm00001eb347540",7,"C6",0.276225188706508
"Zm00001eb002690",7,"C6",0.276043009950584
"Zm00001eb076240",7,"C6",0.274500299119761
"Zm00001eb130620",7,"C6",0.273543291741629
"Zm00001eb084750",7,"C6",0.273458914349412
"Zm00001eb103900",7,"C6",0.273210155950325
"Zm00001eb233650",7,"C6",0.272888503794385
"Zm00001eb279070",7,"C6",0.272346542931019
"Zm00001eb250210",7,"C6",0.27195777577067
"Zm00001eb259360",7,"C6",0.271897492710297
"Zm00001eb397670",7,"C6",0.271841153294042
"Zm00001eb198320",7,"C6",0.271153732097749
"Zm00001eb043590",7,"C6",0.2710476267981
"Zm00001eb093490",7,"C6",0.270675830082349
"Zm00001eb404730",7,"C6",0.270499277991109
"Zm00001eb336250",7,"C6",0.270210845293249
"Zm00001eb063230",7,"C6",0.269084274317268
"Zm00001eb243810",7,"C6",0.268239687401509
"Zm00001eb106580",7,"C6",0.267478560864541
"Zm00001eb389420",7,"C6",0.267240351887699
"Zm00001eb360890",7,"C6",0.266377540825489
"Zm00001eb190910",7,"C6",0.266111029011144
"Zm00001eb089390",7,"C6",0.265938442352707
"Zm00001eb341010",7,"C6",0.264618108138698
"Zm00001eb145100",7,"C6",0.264580301394831
"Zm00001eb034870",7,"C6",0.264481129436941
"Zm00001eb289490",7,"C6",0.26382660840087
"Zm00001eb384690",7,"C6",0.263360905323522
"Zm00001eb292310",7,"C6",0.262920381986955
"Zm00001eb429900",7,"C6",0.261811505358782
"Zm00001eb175630",7,"C6",0.261805045372432
"Zm00001eb091670",7,"C6",0.260164842614502
"Zm00001eb205960",7,"C6",0.259787807919944
"Zm00001eb172970",7,"C6",0.259539663546927
"Zm00001eb119890",7,"C6",0.259272962230513
"Zm00001eb064590",7,"C6",0.258686960235347
"Zm00001eb275570",7,"C6",0.258023740554451
"Zm00001eb226450",7,"C6",0.257980625630175
"Zm00001eb005440",7,"C6",0.257446777952098
"Zm00001eb051150",7,"C6",0.257211174981143
"Zm00001eb036370",7,"C6",0.256694816234248
"Zm00001eb134520",7,"C6",0.255689989897897
"Zm00001eb370180",7,"C6",0.25439588970285
"Zm00001eb217630",7,"C6",0.254307862582507
"Zm00001eb254940",7,"C6",0.254253126389628
"Zm00001eb251930",7,"C6",0.252285577301406
"Zm00001eb071430",7,"C6",0.252184520288608
"Zm00001eb207980",7,"C6",0.252097864452192
"Zm00001eb150630",7,"C6",0.252036005790503
"Zm00001eb316990",7,"C6",0.250269170350055
"Zm00001eb065460",7,"C6",0.250261144251551
"Zm00001eb370990",7,"C6",0.249569938018505
"Zm00001eb295940",7,"C6",0.249435260933091
"Zm00001eb355670",7,"C6",0.249326374152205
"Zm00001eb069000",7,"C6",0.24917308205985
"Zm00001eb249680",7,"C6",0.248994077118051
"Zm00001eb001810",7,"C6",0.248825610988534
"Zm00001eb150460",7,"C6",0.248410574640345
"Zm00001eb431050",7,"C6",0.247912610040175
"Zm00001eb296220",7,"C6",0.247847311842267
"Zm00001eb033670",7,"C6",0.247708226524246
"Zm00001eb311650",7,"C6",0.247684101545428
"Zm00001eb189150",7,"C6",0.247565138924726
"Zm00001eb156040",7,"C6",0.247027836833807
"Zm00001eb169920",7,"C6",0.24683913445936
"Zm00001eb334960",7,"C6",0.24676647236024
"Zm00001eb277560",7,"C6",0.246761106691638
"Zm00001eb065300",7,"C6",0.246586766959226
"Zm00001eb334770",7,"C6",0.245564622258895
"Zm00001eb411460",7,"C6",0.245285300587628
"Zm00001eb020590",7,"C6",0.244791649948067
"Zm00001eb361470",7,"C6",0.244738258286407
