"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.34732212156348e-161,1.23030957030699,0.671,0.356,3.10530802577951e-157,"0","Zm00001eb139270"
1.72145696526878e-161,0.498940664450448,0.998,0.992,3.96761401355149e-157,"0","Zm00001eb188040"
3.33585284163407e-161,1.09907720709388,0.76,0.471,7.6884736293982e-157,"0","Zm00001eb254080"
2.21443180740383e-160,0.923532216969985,0.855,0.617,5.10382242970435e-156,"0","Zm00001eb103890"
2.30365937246264e-160,0.677649952892414,0.977,0.887,5.3094741216519e-156,"0","Zm00001eb066820"
3.86140350669196e-160,1.12567222887365,0.711,0.394,8.89976280222363e-156,"0","Zm00001eb401890"
4.60204403187578e-160,0.3076404767607,1,1,1.06067910846673e-155,"0","Zm00001eb108410"
1.71282941762107e-159,0.662712611981468,0.974,0.878,3.94772924173304e-155,"0","Zm00001eb348960"
2.0241926932534e-159,1.03618359887972,0.787,0.489,4.66535931941043e-155,"0","Zm00001eb393140"
4.36137782752347e-159,0.397341592107981,1,0.999,1.00521036168761e-154,"0","Zm00001eb173790"
1.13070411814445e-158,0.376203414654648,1,1,2.60604685149932e-154,"0","Zm00001eb039550"
1.48078974857091e-158,0.43354563182337,1,0.998,3.41292421250623e-154,"0","Zm00001eb060550"
1.8687915441365e-157,0.923730476856423,0.81,0.51,4.3071907509258e-153,"0","Zm00001eb207760"
3.33370697986636e-157,0.574717332815561,0.996,0.963,7.683527847196e-153,"0","Zm00001eb071540"
4.23374839728225e-157,1.12376735143753,0.686,0.363,9.75794330605612e-153,"0","Zm00001eb290580"
7.25709587280227e-157,0.941115149062552,0.869,0.671,1.67261545676347e-152,"0","Zm00001eb335790"
7.15858823226098e-156,0.780510854752368,0.928,0.742,1.64991141577151e-151,"0","Zm00001eb103030"
3.30753230902716e-155,0.518936248654736,0.999,0.983,7.6232004658458e-151,"0","Zm00001eb106450"
6.27900434366429e-155,0.508854486311538,0.999,0.982,1.44718492112775e-150,"0","Zm00001eb102500"
1.59373103697846e-154,0.567261134098887,0.993,0.958,3.67323129402796e-150,"0","Zm00001eb109830"
3.71616899110352e-154,0.437053188820565,1,0.994,8.5650262906954e-150,"0","Zm00001eb084920"
1.25656132667837e-153,0.395605512057037,1,1,2.89612254572831e-149,"0","Zm00001eb320980"
1.37863012949543e-153,1.18226058404156,0.677,0.371,3.17746672246107e-149,"0","Zm00001eb013980"
2.23069446961619e-153,0.384716733661661,1,0.999,5.14130461357139e-149,"0","Zm00001eb329960"
4.60756566293871e-153,0.663352549436162,0.977,0.833,1.06195173399411e-148,"0","Zm00001eb192050"
1.59527857572e-152,0.377262536668913,1,1,3.67679806131946e-148,"0","Zm00001eb116850"
1.69569415992457e-151,1.49383224143859,0.487,0.205,3.90823589979415e-147,"0","Zm00001eb247720"
2.10099137818583e-151,0.879377144310724,0.859,0.641,4.84236492844269e-147,"0","Zm00001eb270370"
3.25513154070847e-151,0.523408142521713,1,0.983,7.50242717502489e-147,"0","Zm00001eb111360"
8.99604451383353e-151,0.968646780969012,0.805,0.536,2.07340833954835e-146,"0","Zm00001eb002520"
2.10488413458047e-150,1.17353307346873,0.655,0.345,4.85133695338106e-146,"0","Zm00001eb251490"
3.13441198817883e-150,0.375990859979905,1,1,7.22419275035457e-146,"0","Zm00001eb057690"
1.67304095080992e-149,0.507063757106877,0.997,0.981,3.85602478342671e-145,"0","Zm00001eb105120"
7.17449470389002e-149,0.561872290689668,0.99,0.934,1.65357753935257e-144,"0","Zm00001eb423640"
7.31527455438403e-149,0.599625694708839,0.981,0.906,1.68602447929443e-144,"0","Zm00001eb345420"
2.01826442216706e-148,0.665892878651553,0.968,0.856,4.65169584021063e-144,"0","Zm00001eb153500"
2.82987937578597e-148,0.417869881010155,1,0.999,6.52230598531151e-144,"0","Zm00001eb340580"
6.76754193521881e-148,0.403215528334173,1,0.998,1.55978306522923e-143,"0","Zm00001eb282450"
2.24467601232721e-147,1.08872563087774,0.712,0.42,5.17352927321176e-143,"0","Zm00001eb219500"
2.59048228007862e-147,1.5092131395993,0.519,0.235,5.97054355912521e-143,"0","Zm00001eb068280"
3.15149982940522e-147,0.422619283917809,1,0.997,7.26357680681316e-143,"0","Zm00001eb396730"
3.04133099293379e-146,0.44466888506579,0.999,0.998,7.0096596725138e-142,"0","Zm00001eb323490"
4.21636003190885e-146,0.565941961834783,0.99,0.94,9.71786660154353e-142,"0","Zm00001eb321600"
1.09644944420869e-145,0.435347539802525,0.999,0.996,2.5270966790122e-141,"0","Zm00001eb219490"
2.80579619428057e-145,0.589532715263,0.986,0.86,6.46679906857787e-141,"0","Zm00001eb250190"
3.23052240302392e-145,0.646576836802644,0.984,0.884,7.44570803448952e-141,"0","Zm00001eb198700"
3.52538092293636e-145,0.706789095892858,0.934,0.716,8.12529795118373e-141,"0","Zm00001eb361300"
3.55598804738423e-145,0.982443015013417,0.775,0.493,8.19584125161116e-141,"0","Zm00001eb246770"
2.51238232975319e-144,0.677553437176485,0.954,0.825,5.79053879361516e-140,"0","Zm00001eb178930"
4.46601682296456e-144,0.750949037570853,0.943,0.785,1.02932755735687e-139,"0","Zm00001eb154690"
7.40491874120623e-144,0.408745265779591,0.999,0.997,1.70668567147321e-139,"0","Zm00001eb343830"
8.12205207534292e-144,0.385380595418375,1,1,1.87197056232504e-139,"0","Zm00001eb433350"
1.07178511815974e-143,0.513665799637637,0.995,0.966,2.47025034033458e-139,"0","Zm00001eb272920"
4.1491931009851e-143,0.658259771425199,0.961,0.829,9.56306025915045e-139,"0","Zm00001eb282960"
4.60521472148362e-143,0.833884743761518,0.881,0.69,1.06140988900754e-138,"0","Zm00001eb310620"
1.00851503833785e-142,1.2553709761754,0.64,0.356,2.32442546036108e-138,"0","Zm00001eb431290"
1.36596524295824e-142,0.76075064366748,0.92,0.806,3.14827669197016e-138,"0","Zm00001eb289870"
3.42206117762292e-142,0.600087561044265,0.98,0.902,7.8871666021853e-138,"0","Zm00001eb210850"
3.9411630044122e-142,0.538904957634863,0.991,0.965,9.08359249256925e-138,"0","Zm00001eb273640"
4.2806377751576e-142,0.798344361664504,0.885,0.67,9.86601394418325e-138,"0","Zm00001eb300970"
8.98068313234496e-142,0.614706376697163,0.97,0.884,2.06986784834287e-137,"0","Zm00001eb192630"
2.1132374720795e-141,0.826915150012919,0.866,0.629,4.87058972564883e-137,"0","Zm00001eb005030"
8.18214754006082e-141,1.10503813631607,0.674,0.376,1.88582136503322e-136,"0","Zm00001eb326920"
6.22643876708543e-140,0.407720221767168,1,0.997,1.43506960703785e-135,"0","Zm00001eb213080"
3.01334442095541e-139,0.482918060332172,0.998,0.972,6.94515622141804e-135,"0","Zm00001eb173730"
3.08485646389869e-139,0.733332057548752,0.925,0.753,7.1099771779937e-135,"0","Zm00001eb064580"
4.86175827880306e-139,0.818054309260478,0.907,0.739,1.12053804809853e-134,"0","Zm00001eb158370"
7.37088055757496e-139,0.445978531215191,0.999,0.987,1.69884055090988e-134,"0","Zm00001eb221500"
1.61824049498932e-138,0.972037251241278,0.77,0.507,3.72972069285138e-134,"0","Zm00001eb332580"
3.34601854456236e-138,0.411193607302851,1,0.997,7.71190354150733e-134,"0","Zm00001eb040460"
7.21886944348643e-138,0.425753158697899,1,0.997,1.66380502933475e-133,"0","Zm00001eb116930"
1.16660076400802e-137,0.677318834267116,0.958,0.804,2.68878144088569e-133,"0","Zm00001eb052270"
1.337552698623e-137,1.04814254535755,0.714,0.432,3.0827914597863e-133,"0","Zm00001eb135960"
2.97861906444311e-137,0.569878228517095,0.983,0.914,6.86512121972848e-133,"0","Zm00001eb106530"
1.00043435314317e-136,1.10253403307498,0.669,0.377,2.30580109712438e-132,"0","Zm00001eb403460"
1.68793006155986e-136,0.933187609678573,0.764,0.476,3.89034120588317e-132,"0","Zm00001eb139250"
2.42683932513558e-136,0.474786136997454,0.998,0.959,5.59337927657249e-132,"0","Zm00001eb410730"
3.3104644769229e-136,0.701151822109879,0.886,0.615,7.62995852641189e-132,"0","Zm00001eb073810"
9.69076210273969e-136,0.658860766171829,0.953,0.826,2.23352684943944e-131,"0","Zm00001eb038700"
4.06476089405172e-135,0.679726971189702,0.941,0.839,9.3684609086104e-131,"0","Zm00001eb207850"
6.21509189659687e-135,0.881721396036941,0.812,0.556,1.43245438032765e-130,"0","Zm00001eb294250"
1.1899387186514e-134,0.903470780202173,0.792,0.519,2.74257075874775e-130,"0","Zm00001eb277410"
1.70985741370152e-134,0.913247771282755,0.79,0.53,3.94087936709927e-130,"0","Zm00001eb253180"
5.06391438056892e-134,1.04978161668486,0.685,0.399,1.16713098643352e-129,"0","Zm00001eb015920"
1.93809309914279e-133,0.777671633297757,0.889,0.726,4.46691697490429e-129,"0","Zm00001eb325270"
2.53238864276603e-133,0.871992019492232,0.799,0.506,5.83664934384715e-129,"0","Zm00001eb237680"
3.86684623615097e-133,0.535863647785129,0.993,0.956,8.91230720508076e-129,"0","Zm00001eb359780"
1.06420381656579e-132,1.04966122714497,0.709,0.443,2.45277695642083e-128,"0","Zm00001eb431790"
1.43311752138502e-132,0.911207508548547,0.784,0.524,3.30304926328818e-128,"0","Zm00001eb333520"
2.73670466661668e-132,0.979264484122633,0.744,0.474,6.30755691561813e-128,"0","Zm00001eb214330"
6.65861576730281e-132,0.616241381648605,0.965,0.867,1.53467776204795e-127,"0","Zm00001eb140330"
9.06677007654524e-132,0.789023098909065,0.862,0.646,2.08970916724215e-127,"0","Zm00001eb137900"
1.1913515054699e-131,0.939813761503949,0.762,0.502,2.74582694980703e-127,"0","Zm00001eb294310"
1.61470840928311e-131,0.687241712396655,0.93,0.79,3.72157994171572e-127,"0","Zm00001eb347340"
3.40021427344687e-131,0.356623307999663,1,0.999,7.83681385744035e-127,"0","Zm00001eb160340"
4.85646648028322e-131,0.686773498155021,0.932,0.768,1.11931839437568e-126,"0","Zm00001eb207780"
7.10084026605692e-131,1.45770086987498,0.444,0.187,1.6366016645208e-126,"0","Zm00001eb247160"
3.43579536005594e-129,1.18946295153756,0.58,0.297,7.91882114585693e-125,"0","Zm00001eb168870"
4.65517530823725e-129,0.757159118773636,0.881,0.672,1.07292480504252e-124,"0","Zm00001eb351100"
4.76116633227632e-129,0.778067695735268,0.805,0.521,1.09735361626305e-124,"0","Zm00001eb057700"
2.1927825226523e-128,0.561298595093096,0.986,0.934,5.05392515820902e-124,"0","Zm00001eb036790"
3.45926893604095e-128,0.398092653359242,1,0.997,7.97292304378718e-124,"0","Zm00001eb327330"
1.36465280615272e-127,1.01216255569744,0.702,0.431,3.14525178762079e-123,"0","Zm00001eb094240"
4.2421510288025e-127,0.793311620683859,0.868,0.652,9.777309691184e-123,"0","Zm00001eb375490"
7.6220701045059e-127,1.61396143625672,0.375,0.144,1.75673471768652e-122,"0","Zm00001eb420410"
1.57010916370764e-126,0.772565529456016,0.814,0.531,3.61878760051338e-122,"0","Zm00001eb008140"
1.08034945056422e-125,0.722529449601112,0.902,0.738,2.48998941366042e-121,"0","Zm00001eb433440"
2.67870787582124e-125,0.919096555660548,0.83,0.649,6.17388591219279e-121,"0","Zm00001eb126820"
1.08625484283861e-124,0.443944277873967,0.999,0.982,2.50360016177442e-120,"0","Zm00001eb148540"
1.20769549343905e-124,0.712351558700636,0.919,0.755,2.78349657327832e-120,"0","Zm00001eb374670"
1.50750368839074e-124,0.595430765773618,0.976,0.838,3.47449450100298e-120,"0","Zm00001eb000490"
4.34714453483767e-124,1.04806264169258,0.657,0.371,1.00192987238939e-119,"0","Zm00001eb343390"
4.42282926527522e-124,0.633391479507218,0.975,0.911,1.01937368906063e-119,"0","Zm00001eb296990"
4.97566740753905e-124,0.49917000103121,0.995,0.941,1.1467918240896e-119,"0","Zm00001eb035770"
8.78261106808822e-124,0.846350072001811,0.833,0.64,2.02421619897297e-119,"0","Zm00001eb256740"
1.28247485082856e-123,0.312151156841857,1,1,2.95584803618967e-119,"0","Zm00001eb385900"
2.30340698919272e-123,1.09533878331331,0.653,0.381,5.30889242869138e-119,"0","Zm00001eb429190"
5.28544354187649e-123,0.76972182813346,0.857,0.647,1.21818902753169e-118,"0","Zm00001eb417890"
6.53101024884758e-123,0.551263422288506,0.977,0.905,1.50526724215439e-118,"0","Zm00001eb045530"
1.13627388370231e-122,0.406147889808041,1,0.991,2.61888404715709e-118,"0","Zm00001eb016600"
1.39134705951904e-122,0.640929939274932,0.965,0.855,3.20677670277947e-118,"0","Zm00001eb268910"
2.28483133351276e-122,0.47085762387415,0.994,0.965,5.2660792574802e-118,"0","Zm00001eb116830"
3.40986006792711e-122,0.624098158178795,0.943,0.834,7.8590454845584e-118,"0","Zm00001eb025290"
9.41791839624311e-122,0.654993047768601,0.93,0.779,2.17064183196611e-117,"0","Zm00001eb024200"
2.42886120217679e-121,1.05105005976979,0.652,0.367,5.59803929877707e-117,"0","Zm00001eb253720"
2.59663506943261e-121,0.739278237758702,0.871,0.673,5.98472450802829e-117,"0","Zm00001eb159790"
8.14475533697565e-121,0.870936661709277,0.811,0.581,1.87720321006615e-116,"0","Zm00001eb290400"
2.32177455646491e-120,0.762698107211534,0.855,0.671,5.35122599774032e-116,"0","Zm00001eb012670"
2.38741794629816e-120,1.13666554385825,0.592,0.321,5.50252088262801e-116,"0","Zm00001eb209340"
5.3063169025371e-120,0.983065806420152,0.697,0.428,1.22299991969675e-115,"0","Zm00001eb117970"
1.22801463967473e-119,0.585347172828563,0.954,0.847,2.83032814152232e-115,"0","Zm00001eb111720"
2.71569073186499e-119,0.976709932856411,0.698,0.438,6.25912399880244e-115,"0","Zm00001eb057150"
3.01455068065993e-119,0.927888628675525,0.713,0.43,6.947936408785e-115,"0","Zm00001eb251620"
3.9311238886687e-119,0.636140754536166,0.934,0.784,9.06045433860362e-115,"0","Zm00001eb345200"
4.89656903639896e-119,0.638479660810359,0.951,0.846,1.12856123150923e-114,"0","Zm00001eb041160"
1.23611253479684e-118,0.567940797141911,0.97,0.888,2.84899217019976e-114,"0","Zm00001eb010700"
1.32377523740436e-118,0.900289213751034,0.727,0.458,3.05103716716958e-114,"0","Zm00001eb200370"
1.73967382574086e-118,0.378971436775615,1,0.996,4.00960023356753e-114,"0","Zm00001eb352180"
3.15412679863391e-118,0.734294022178352,0.874,0.702,7.26963144549144e-114,"0","Zm00001eb088470"
5.07089495457735e-118,0.858922208380434,0.777,0.518,1.16873986913099e-113,"0","Zm00001eb054200"
8.66820337240385e-118,1.02778238129573,0.687,0.437,1.99784751327164e-113,"0","Zm00001eb143140"
1.63649747853411e-117,0.630373052344585,0.939,0.782,3.77179938852541e-113,"0","Zm00001eb394920"
2.08601906758564e-117,0.98133434159748,0.713,0.46,4.80785674697138e-113,"0","Zm00001eb387950"
2.99924058864823e-117,0.866883786625069,0.788,0.563,6.91264970871644e-113,"0","Zm00001eb186330"
4.09309497107495e-117,0.499661104536984,0.992,0.954,9.43376528933354e-113,"0","Zm00001eb211900"
6.28543750737962e-117,0.719914303148698,0.887,0.723,1.44866763670086e-112,"0","Zm00001eb211450"
1.05311948856137e-116,0.869433742974154,0.716,0.425,2.42722979723625e-112,"0","Zm00001eb121060"
1.52093405703098e-116,0.64860933004417,0.929,0.806,3.50544881464501e-112,"0","Zm00001eb209910"
2.68332470683962e-116,1.07154418908114,0.617,0.345,6.18452678432396e-112,"0","Zm00001eb044710"
3.32606155676665e-116,0.945828619601774,0.616,0.324,7.66590667603578e-112,"0","Zm00001eb050660"
7.7508102487746e-116,0.630374747492637,0.928,0.79,1.78640674613757e-111,"0","Zm00001eb409500"
8.03925400588139e-116,0.751933634642149,0.862,0.668,1.85288726327554e-111,"0","Zm00001eb207390"
1.05334091915368e-115,0.852632697701783,0.761,0.498,2.42774015046541e-111,"0","Zm00001eb195650"
1.40927748439557e-115,0.704464994193201,0.895,0.677,3.2481027460349e-111,"0","Zm00001eb162700"
1.45599885336111e-115,0.399888816800462,0.999,0.992,3.35578615722669e-111,"0","Zm00001eb049720"
2.71421970126452e-115,0.457296565489691,0.915,0.659,6.25573356747447e-111,"0","Zm00001eb056300"
2.81435447369124e-115,0.445083524735778,0.998,0.978,6.48652419096357e-111,"0","Zm00001eb091900"
3.19254893944198e-115,1.13044833849263,0.591,0.328,7.35818679562587e-111,"0","Zm00001eb334910"
3.29194462882158e-115,0.356705700585171,0.999,0.998,7.58727398050798e-111,"0","Zm00001eb422490"
6.34209671642671e-115,0.907662328823323,0.741,0.505,1.46172645120203e-110,"0","Zm00001eb357570"
2.07639407164466e-114,0.877431988783486,0.754,0.511,4.78567305632661e-110,"0","Zm00001eb210740"
2.32483189708205e-114,1.0213551829043,0.645,0.38,5.35827255639471e-110,"0","Zm00001eb255980"
4.88724737436252e-114,0.385995865855473,0.998,0.991,1.12641277484307e-109,"0","Zm00001eb402570"
5.31177450419935e-114,0.530393418741979,0.976,0.917,1.22425778772787e-109,"0","Zm00001eb239530"
7.87248583866726e-114,0.358345179671833,0.999,0.998,1.81445053609603e-109,"0","Zm00001eb173710"
8.87094978551799e-114,0.91806843580409,0.716,0.454,2.04457650656619e-109,"0","Zm00001eb052260"
1.31098392958308e-113,0.565623604726648,0.977,0.882,3.02155576090308e-109,"0","Zm00001eb329030"
1.43719250729336e-113,0.900477620872455,0.729,0.475,3.31244129080973e-109,"0","Zm00001eb121880"
1.87603305779962e-113,0.556389371511318,0.977,0.925,4.32388099161657e-109,"0","Zm00001eb381630"
1.97087007329393e-113,0.741352666492539,0.894,0.748,4.54246134492785e-109,"0","Zm00001eb084910"
2.28168116116354e-113,0.843254267260528,0.785,0.566,5.25881874024973e-109,"0","Zm00001eb384230"
2.9069385091044e-113,0.92656561248063,0.638,0.347,6.69991187578382e-109,"0","Zm00001eb128780"
3.7743857844151e-113,0.280107015663154,1,1,8.69920435591992e-109,"0","Zm00001eb228620"
5.0405530878588e-113,0.832738169783425,0.805,0.61,1.1617466756897e-108,"0","Zm00001eb255690"
3.40215840348759e-112,0.293031179361986,1,1,7.84129468835819e-108,"0","Zm00001eb260880"
6.0343865074565e-112,1.00604531841913,0.657,0.396,1.39080540223857e-107,"0","Zm00001eb207270"
1.41255821496698e-111,0.582300539140016,0.949,0.845,3.25566417385589e-107,"0","Zm00001eb324510"
1.55599426575868e-111,1.04103603977584,0.608,0.338,3.5862555837206e-107,"0","Zm00001eb386980"
1.92885813069059e-111,1.00213102267391,0.657,0.4,4.44563221961568e-107,"0","Zm00001eb012660"
2.55511385980853e-111,0.627158636389049,0.922,0.786,5.8890264240867e-107,"0","Zm00001eb332910"
3.47207089990771e-111,0.289668749215852,1,1,8.00242901010729e-107,"0","Zm00001eb294420"
4.43694889920937e-110,0.795598178360474,0.81,0.609,1.02262798228978e-105,"0","Zm00001eb368820"
5.77274258622051e-110,0.970193858412814,0.692,0.447,1.3305017112721e-105,"0","Zm00001eb434230"
1.20853340503905e-109,0.943465167249169,0.575,0.292,2.785427791934e-105,"0","Zm00001eb299300"
1.73961632751825e-109,0.674953515908642,0.896,0.745,4.00946771166405e-105,"0","Zm00001eb359330"
1.83401661138072e-109,0.876517635448273,0.734,0.475,4.22704148591029e-105,"0","Zm00001eb025840"
4.80761097100028e-109,0.743696003019106,0.831,0.627,1.10805817659615e-104,"0","Zm00001eb114320"
6.61370147634736e-109,0.778428736415666,0.868,0.696,1.52432591626854e-104,"0","Zm00001eb233880"
1.11694218989945e-108,0.413737358824914,0.998,0.989,2.57432835928025e-104,"0","Zm00001eb211090"
1.22628033585676e-108,1.25961227900542,0.494,0.247,2.82633091808267e-104,"0","Zm00001eb118900"
1.7223121871155e-108,0.578473270815301,0.951,0.85,3.96958512886382e-104,"0","Zm00001eb321580"
2.85767363899884e-108,0.272218215308145,1,1,6.58636620316452e-104,"0","Zm00001eb049570"
4.43013775658203e-108,0.573372511129945,0.959,0.838,1.02105815013703e-103,"0","Zm00001eb183380"
4.77567342060505e-108,0.556527270461203,0.917,0.691,1.10069720998105e-103,"0","Zm00001eb014760"
6.68918892079885e-108,1.33190808436099,0.451,0.213,1.54172426246572e-103,"0","Zm00001eb121390"
7.10978908328093e-108,0.558899918090358,0.969,0.912,1.63866418791459e-103,"0","Zm00001eb205700"
8.48038373004126e-108,0.367244312707466,1,0.999,1.95455884209991e-103,"0","Zm00001eb211010"
1.05440915715072e-107,0.608621034929444,0.933,0.797,2.43020222540098e-103,"0","Zm00001eb246550"
2.36568742511326e-107,1.01011134319485,0.635,0.364,5.45243637740105e-103,"0","Zm00001eb378590"
2.79872282933514e-107,1.23286967198098,0.476,0.229,6.45049637705163e-103,"0","Zm00001eb185290"
4.12890803103228e-107,0.377499975576327,0.999,0.996,9.51630722992319e-103,"0","Zm00001eb402790"
7.92030558724663e-107,0.900699712299133,0.733,0.498,1.8254720317486e-102,"0","Zm00001eb034060"
9.27367093974163e-107,0.777584550158138,0.821,0.644,2.13739567819165e-102,"0","Zm00001eb182750"
9.40445121714355e-107,0.678063634956363,0.8,0.531,2.16753791652725e-102,"0","Zm00001eb297760"
1.02920337290069e-106,0.865447794658679,0.758,0.55,2.37210793386151e-102,"0","Zm00001eb164230"
1.13764206258764e-106,0.760448287192123,0.795,0.575,2.622037425852e-102,"0","Zm00001eb174080"
1.84975990403275e-106,0.340277946139381,1,0.995,4.26332662681468e-102,"0","Zm00001eb427180"
1.96378399944177e-106,0.990976061593107,0.635,0.379,4.52612936191339e-102,"0","Zm00001eb246720"
2.12219272818502e-106,0.401635906788999,0.997,0.987,4.89122979992084e-102,"0","Zm00001eb183420"
3.06583143774953e-106,0.70676233315617,0.842,0.642,7.06612829772511e-102,"0","Zm00001eb240430"
4.56247702743534e-106,0.620348756999822,0.911,0.773,1.0515597052833e-101,"0","Zm00001eb378540"
1.21474086066061e-105,0.98352337953818,0.656,0.41,2.79973473565057e-101,"0","Zm00001eb012220"
1.6460685269569e-105,0.702506756474103,0.775,0.511,3.79385874093027e-101,"0","Zm00001eb267510"
1.79184631408183e-105,0.972764906869736,0.687,0.45,4.12984738469581e-101,"0","Zm00001eb365570"
2.18117471607146e-105,0.470772628972263,0.992,0.964,5.02717148560151e-101,"0","Zm00001eb130220"
2.86871367303112e-105,0.501755701290952,0.979,0.912,6.61181127360214e-101,"0","Zm00001eb394670"
4.92087881471174e-105,0.821916350768986,0.759,0.52,1.13416414921476e-100,"0","Zm00001eb166260"
8.33115040279522e-105,1.02763349578904,0.572,0.311,1.92016354483624e-100,"0","Zm00001eb274090"
9.36029526766297e-105,0.920777659098242,0.626,0.352,2.15736085329096e-100,"0","Zm00001eb395300"
1.27545327154206e-104,0.881416250287113,0.687,0.424,2.93966470025014e-100,"0","Zm00001eb165950"
1.53524422564016e-104,0.449996345207696,0.996,0.967,3.53843089125544e-100,"0","Zm00001eb040040"
1.56827965946182e-104,1.01550911452734,0.626,0.372,3.61457095912759e-100,"0","Zm00001eb042610"
2.16791870345955e-104,1.12173041119334,0.511,0.26,4.99661902773357e-100,"0","Zm00001eb429930"
2.72212431753964e-104,0.966983385990844,0.64,0.377,6.27395212706536e-100,"0","Zm00001eb122190"
2.79217765394351e-104,0.724630029543946,0.823,0.602,6.435411056809e-100,"0","Zm00001eb010240"
2.80180793514019e-104,0.917694043600809,0.659,0.394,6.4576069289111e-100,"0","Zm00001eb006360"
4.2656099280199e-104,0.846494587744008,0.75,0.522,9.83137776210026e-100,"0","Zm00001eb332770"
5.58567308417836e-104,0.702466672920144,0.824,0.599,1.28738593244143e-99,"0","Zm00001eb155150"
6.21914461138368e-104,0.736749373221693,0.828,0.627,1.43338845003171e-99,"0","Zm00001eb140450"
6.93459073993575e-104,0.604575781154384,0.929,0.788,1.59828447374039e-99,"0","Zm00001eb138110"
1.05696032955294e-103,0.389898572501815,0.999,0.983,2.43608216755362e-99,"0","Zm00001eb026940"
1.36632353818823e-103,0.776635518645487,0.792,0.588,3.14910249081624e-99,"0","Zm00001eb252790"
1.62855890635629e-103,0.956179559517997,0.655,0.396,3.75350256736997e-99,"0","Zm00001eb423420"
2.98177601417713e-103,0.334418914715342,0.999,0.998,6.87239735747545e-99,"0","Zm00001eb028980"
5.59370114517871e-103,0.986001482208435,0.643,0.394,1.28923623994079e-98,"0","Zm00001eb315880"
6.25467844421327e-103,0.31861116346874,1,1,1.44157828782227e-98,"0","Zm00001eb192310"
6.88623342139864e-103,0.604502803886402,0.924,0.788,1.58713907896396e-98,"0","Zm00001eb331920"
8.40992752175716e-103,0.690692098032124,0.855,0.678,1.93832009521459e-98,"0","Zm00001eb049290"
2.93393354952848e-102,0.626237005046346,0.887,0.736,6.76213004495324e-98,"0","Zm00001eb370860"
2.98684256478978e-102,0.978542288904996,0.663,0.422,6.88407474332749e-98,"0","Zm00001eb109370"
3.01485619531304e-102,0.859785299620457,0.694,0.433,6.9486405589575e-98,"0","Zm00001eb403400"
4.04044810681377e-102,0.774619836986972,0.799,0.59,9.31242479658438e-98,"0","Zm00001eb381960"
6.12215625638272e-102,0.829343224199162,0.768,0.563,1.41103457397109e-97,"0","Zm00001eb078940"
6.13478967065851e-102,1.0031296883945,0.569,0.308,1.41394632329337e-97,"0","Zm00001eb247190"
1.1602816606226e-101,0.464629644802769,0.99,0.957,2.67421717140296e-97,"0","Zm00001eb373960"
2.17339887170701e-101,1.95176636420815,0.254,0.086,5.00924971951031e-97,"0","Zm00001eb019480"
2.98547600764457e-101,0.923013193109967,0.663,0.413,6.8809251024192e-97,"0","Zm00001eb333890"
4.13636520911104e-101,0.815210422933059,0.776,0.558,9.53349453395913e-97,"0","Zm00001eb335380"
4.35042812551047e-101,0.566208182343637,0.943,0.833,1.00268667436765e-96,"0","Zm00001eb002640"
4.37361369535319e-101,0.317839376743228,1,1,1.008030484505e-96,"0","Zm00001eb415410"
1.17791929883336e-100,0.50230068072984,0.976,0.864,2.71486839995113e-96,"0","Zm00001eb061750"
1.94957949960251e-100,0.523050475828222,0.958,0.87,4.49339083068386e-96,"0","Zm00001eb426070"
2.30834668110203e-100,0.812524210797474,0.76,0.547,5.32027743060395e-96,"0","Zm00001eb231020"
2.47918105838215e-100,0.452399178117789,0.992,0.966,5.71401650335918e-96,"0","Zm00001eb062250"
5.03123158596304e-100,0.893529117183472,0.748,0.536,1.15959825593276e-95,"0","Zm00001eb048920"
5.03339509373419e-100,0.606662506944017,0.913,0.773,1.16009690120386e-95,"0","Zm00001eb333760"
6.41320134752543e-100,0.92364251663268,0.629,0.367,1.47811464657766e-95,"0","Zm00001eb352870"
7.33397736863556e-100,0.390926098900695,1,0.977,1.69033510392312e-95,"0","Zm00001eb296580"
1.05964580973737e-99,0.923371141000853,0.644,0.391,2.44227166228269e-95,"0","Zm00001eb063600"
1.15551051807698e-99,0.647960058029282,0.966,0.896,2.66322064206382e-95,"0","Zm00001eb096930"
1.70764175195352e-99,1.03938405167469,0.594,0.345,3.93577270990247e-95,"0","Zm00001eb031520"
3.5972328256198e-99,0.870325186273392,0.728,0.508,8.29090221648851e-95,"0","Zm00001eb169140"
4.68698956174956e-99,1.61195371313496,0.268,0.094,1.08025735419204e-94,"0","Zm00001eb075520"
5.40647415065123e-99,0.371647760817242,0.999,0.99,1.2460841622421e-94,"0","Zm00001eb245740"
6.44439327285188e-99,0.740154683724702,0.894,0.709,1.4853037615269e-94,"0","Zm00001eb078560"
7.35274066199872e-99,0.938836969752604,0.617,0.357,1.69465966777746e-94,"0","Zm00001eb232140"
8.0534940315692e-99,0.784925771427072,0.795,0.591,1.85616930439607e-94,"0","Zm00001eb039310"
8.72171282579038e-99,1.11440340250419,0.504,0.26,2.01018037208817e-94,"0","Zm00001eb080260"
9.25771351549152e-99,1.54086285018055,0.27,0.094,2.13371781105049e-94,"0","Zm00001eb316910"
1.37721069026758e-98,0.710563470651483,0.748,0.483,3.17419519892873e-94,"0","Zm00001eb134100"
