,SAM,P1_P2,P3,P4,P5
Zm00001eb101360,-1.2523295193070343,-0.3964801688469353,-0.5008362469100769,0.47768459098280996,1.6719613440812358
Zm00001eb048370,-1.31065009435074,-0.43441206880366523,-0.42882773672714547,0.5641205968038547,1.6097693030776965
Zm00001eb235510,-1.0904108284641147,-0.5782113200800554,-0.5785000635413929,0.5680278248804665,1.679094387205095
Zm00001eb359500,-1.2230642664735563,-0.5746551119560193,-0.4432104989985327,0.6374709438337814,1.6034589335943268
Zm00001eb313350,-1.236700765380952,-0.525594047071175,-0.4819034792874621,0.6509950358703668,1.5932032558692222
Zm00001eb122500,-1.2087027308818523,-0.5407118164879028,-0.5288392039546977,0.7079787233307477,1.5702750279937052
Zm00001eb080690,-1.106017835955897,-0.6460649916054712,-0.5659863490578874,0.7393551439397343,1.5787140326795204
Zm00001eb279580,-1.1239604942685086,-0.6000798502417349,-0.6065065721708256,0.7824926508636441,1.5480542658174257
Zm00001eb178450,-1.1118361220544761,-0.5267494375624726,-0.6845728436655987,0.7620901491836775,1.5610682540988654
Zm00001eb215740,-1.170014110309453,-0.4684157216160629,-0.6993008599776283,0.8605314305925481,1.4771992613105969
Zm00001eb061430,-0.9589805006613685,-1.275308924492379,0.25857076184205724,0.5213014095804025,1.4544172537312896
Zm00001eb209880,-0.8270184187683243,-1.3542675617554676,0.15509861453033777,0.562967753444866,1.463219612548592
Zm00001eb062640,-0.9281098521661795,-1.289887917484961,0.10863608795624241,0.7095025456646679,1.3998591360302297
Zm00001eb373970,-1.012321531389037,-1.1891172334457707,0.01454633958344307,0.8021178013762302,1.3847746238751335
Zm00001eb106630,-1.0135250246929153,-1.1260790395607594,-0.05732292873708004,0.7188696368516325,1.4780573561391144
Zm00001eb211700,-0.9708354210170391,-1.1488122524544329,-0.1141327644998287,0.7779247462268171,1.4558556917444836
Zm00001eb349900,-1.0687872748854028,-1.0798045641875875,-0.0051977479765639,0.6454529927120183,1.508336594337537
Zm00001eb431080,-1.0937822687354164,-1.0937822687354164,0.07485644406429408,0.626290408383711,1.4864176850228283
Zm00001eb287710,-1.073205876630236,-0.9654675738180015,-0.17092592341477478,0.632718580293454,1.5768807935695557
Zm00001eb360750,-1.0957148252774858,-0.9620683211714735,-0.15984069226723055,0.6675881806836007,1.5500356580325896
Zm00001eb385190,-1.1143726638694373,-0.9243451601297512,-0.214704577020022,0.7275212226392307,1.5259011783799796
Zm00001eb365420,-1.0933548187013822,-0.994957109205169,-0.17128266815087598,0.7889058419978241,1.4706887540596016
Zm00001eb010050,-1.248908304156398,-0.936036294330495,0.010555652540594202,0.7709911858476546,1.4033977600986451
Zm00001eb279120,-0.7522217796783978,-1.1623658630408686,-0.4132737514550313,0.8454943096174861,1.4823670845568095
Zm00001eb212930,-0.6298141685680883,-1.2631961993439285,-0.4208157741745409,0.8797057016081928,1.4341204404783652
Zm00001eb142960,-0.8167377192175596,-1.394410887251625,0.4849979344115124,0.28708197329997176,1.4390686987577053
Zm00001eb432460,-0.8913748862084435,-1.2651550260243458,0.47057593661601815,0.14937355057238844,1.5365804250443833
Zm00001eb101880,-1.0273108502984893,-1.190872313345385,0.5254136184885333,0.2069859482236974,1.4857835969316424
Zm00001eb108460,-1.1130441298271185,-1.1130441298271185,0.30781737534587045,0.41708728896234487,1.501183595346021
Zm00001eb135200,-1.078584918385011,-1.078584918385011,0.2995784191480242,0.27372358261643964,1.583867835005557
Zm00001eb224800,-1.0269723774112929,-1.0269723774112929,0.19879330476968884,0.1757967539417098,1.679354696111187
Zm00001eb417620,-0.9808129488945304,-0.9808129488945304,0.11750002303482385,0.0968946084346516,1.7472312663195855
Zm00001eb354510,-1.0076420979687197,-1.0076420979687197,0.42803172275579626,-0.0799922277019378,1.667244700883581
Zm00001eb370720,-1.2531431882565292,-0.7185875981014533,0.18142313966273824,0.0958575944474011,1.694450052247843
Zm00001eb271500,-0.8645936502238895,-0.8788399837946338,0.2600781725315507,-0.33356776087398865,1.8169232223609617
Zm00001eb131420,-0.8135660140365746,-0.8135660140365746,0.10844825446006692,-0.3612069643365068,1.8798907379495893
Zm00001eb197370,-0.7810472137812839,-0.7810472137812839,0.03596984083962432,-0.3802024491935547,1.906327035916498
Zm00001eb249450,-0.9836295121011419,-0.5490014131790358,-0.10883347790332679,-0.26830935222501245,1.9097737554085175
Zm00001eb249440,-1.0840366359364322,-0.2997084682721954,-0.12467817888296016,-0.38197152089272374,1.8903948039843121
Zm00001eb159390,-0.855542868685392,-0.226891114599913,-0.4337707343143365,-0.4416833302242387,1.9578880478238807
Zm00001eb163680,-0.7884977340271716,-0.39214274537475796,-0.522577073747246,-0.2666339466299942,1.9698514997791692
Zm00001eb080700,-0.8941440514095135,-0.3470726274106181,-0.5271054157039768,-0.1738383318435637,1.9421604263676717
Zm00001eb354920,-1.3044066933425995,-0.03043195390918769,-0.429874655869094,0.00039907500706096616,1.764314228113819
Zm00001eb098330,-1.1267814159895735,0.04819214672523164,-0.6012426740998409,-0.14892949790415208,1.8287614412683344
Zm00001eb336500,-1.0690876947312593,-0.14868759499097056,-0.4515769798601311,-0.22306987237465,1.8924221419570115
Zm00001eb254990,-1.0159846329975897,-0.3682694890825904,-0.7538904329127813,0.3697973118845427,1.7683472431084188
Zm00001eb375580,-1.1281898984192336,-0.08556312645136281,-0.7784326550837927,0.2445919370209171,1.7475937429334716
Zm00001eb015570,-0.992213505684418,-0.2351527094717648,-0.7608118170571081,0.15594970862130017,1.832228323591991
Zm00001eb413920,-1.0762578131249507,-0.24827879604336833,-0.5835798980685291,0.05433414059871438,1.8537823666381332
Zm00001eb391130,-1.260077675928823,-0.15121731199950966,-0.7063352999849567,0.4894958130760073,1.6281344748372841
Zm00001eb427470,-0.09040925550757072,-0.12965882095797687,-1.2615149896170919,-0.3283320558824162,1.809915121965052
Zm00001eb281570,0.3591597087596944,1.6820688966257384,-1.3370288035256355,-0.2970825005867444,-0.40711730127305656
Zm00001eb275130,-0.044354709804776654,1.864932275115203,-1.1283363269524183,-0.28562914792237215,-0.4066120904356277
Zm00001eb010770,-0.8188553359708246,1.8848400549257902,-0.8188553359708246,0.07110602906510521,-0.31823541204924605
Zm00001eb430640,-1.1257879985977255,1.8387537193735404,-0.5088783090934023,-0.29152084487639934,0.087433433193988
Zm00001eb041070,-1.3465461954033884,1.6860705996957113,-0.32923198617064275,-0.3483171641496574,0.33802474602797744
Zm00001eb218710,-1.328302312807455,1.638441043522858,0.4351601651094297,-0.5776181300728497,-0.16768076575198715
Zm00001eb250560,-1.7014758933619745,1.34541865496029,0.3427329579868343,0.3043816209927981,-0.2910573405779471
Zm00001eb216950,-1.634039575414171,1.3279297875695202,0.3232918629446305,0.47195651720773857,-0.48913859230771833
Zm00001eb317770,-1.6088087506736561,1.3709447032743993,0.3903536886318258,0.35284868711230305,-0.5053383283448725
Zm00001eb319350,-1.530280275835316,1.4659775248938731,0.29135816394811004,0.332838462638319,-0.5598938756449913
Zm00001eb202410,-1.5290203178247481,1.2627035515176936,0.5776356065132414,0.4298121866457399,-0.7411310268519309
Zm00001eb010190,-1.7207080805758026,0.8291250020183958,0.9981930813429393,0.36481170389491746,-0.47142170668045014
Zm00001eb093670,-1.7764181205133405,0.9294969814606969,0.8719654299604527,0.31894180678498507,-0.3439860976927933
Zm00001eb101630,-1.7901120496625225,0.9108035034003916,0.7665196099475646,0.48768488268962845,-0.37489594637506124
Zm00001eb175150,-1.697254365748602,0.9982848904584302,0.7006180025901368,0.5612646755114236,-0.562913202811388
Zm00001eb430800,-1.7354801551900652,1.1231734582279516,0.701377874809876,0.29509086251896277,-0.3841620403667283
Zm00001eb328900,-1.7037293569373475,1.1775676194505296,0.758275918013614,0.11709513006836592,-0.3492093105951627
Zm00001eb389960,-1.6132450956715216,1.420340831953097,0.5558408133553928,-0.13022521160115386,-0.23271133803581015
Zm00001eb231040,-1.6833182500736588,1.2406215150452706,0.7588422247829077,-0.18529789791814302,-0.13084759183637343
Zm00001eb257650,-1.76173067420629,1.0238489518752665,0.8888437807893271,-0.22812492381671698,0.07716286535841335
Zm00001eb248680,-1.6326142722711456,1.0343524226147356,1.0730669573010314,-0.2531038886952067,-0.22170121894941622
Zm00001eb117560,-1.6310216367091788,0.859842296090956,1.1733275664168235,0.0662089491991376,-0.468357174997741
Zm00001eb361200,-1.7161048822566176,0.5568847126703661,1.2576449341856681,0.23216721207677235,-0.3305919766761889
Zm00001eb099470,-1.744667794799623,0.5525454308042309,1.1435401802650675,0.4377905323228962,-0.38920834859257475
Zm00001eb395640,-1.8370520940064001,0.6024935357829405,1.1201667499706982,0.07870000383882718,0.03569180441393811
Zm00001eb255520,-1.669819130255246,0.5174641069037571,1.3752884665994096,0.006149059373678353,-0.2290825026215988
Zm00001eb421100,-1.4761419841104462,0.5463746509481885,1.5296335773554268,-0.2626440679831394,-0.3372221762100302
Zm00001eb056630,-1.368438728314109,0.32060729391929826,1.6534468441474395,-0.07116689321982196,-0.5344485165328076
Zm00001eb174990,-1.5011617781738116,0.5195419363875199,1.466153824080342,0.08145809764010604,-0.5659920799341563
Zm00001eb427970,-1.547532921738987,0.3786347082195604,1.3451151991375347,0.47621256027354514,-0.6524295458916525
Zm00001eb399390,-1.6462014811160584,0.5358274542722201,1.0486695491996196,0.7021562229158437,-0.6404517452716252
Zm00001eb395300,-1.7031049929928808,0.6650791348107409,1.036768905937854,0.5401711403286289,-0.5389141880843463
Zm00001eb193330,-1.805556903140702,0.6611165761056569,0.856355429587089,0.657875138647072,-0.36979024119911375
Zm00001eb206080,-1.4852229066942682,0.7271999123579989,0.8639064813246746,0.816929838986209,-0.9228133259746162
Zm00001eb150360,-1.5098005610125982,0.800737285610035,0.9459211469300304,0.64200002986627,-0.8788579013937354
Zm00001eb040700,-1.54838019317872,0.9569057337876357,0.7007746789782662,0.716644831949896,-0.8259450515370798
Zm00001eb136080,-1.0810078494923216,0.17108047127747505,0.6975175766941503,1.3893774865794126,-1.176967685058709
Zm00001eb084300,-1.3138976451322595,0.08233067573552906,0.8721372240621239,1.284630351208175,-0.9252006058735628
Zm00001eb434360,-1.4461043257858912,-0.12653604185608702,1.0942999178927535,1.1282354097237033,-0.6498949599744772
Zm00001eb406610,-0.38322427529702136,-0.18417784360348383,1.6262876009162395,0.3688297910899628,-1.427715273105699
Zm00001eb099390,-0.9707979551740382,-0.5930560351305044,1.649383245863728,0.657846944673708,-0.7433762002328924
Zm00001eb008690,-0.8092160066282522,-0.45084796931465176,1.852203945917301,0.22158396983649425,-0.8137239398108912
Zm00001eb418630,-0.9978163315504917,-0.37931863134111693,1.8578945051778382,0.14246685825891003,-0.6232264005451412
Zm00001eb215440,-0.8855116492987257,-0.6026593946432764,1.9219564162593112,-0.03707412150822362,-0.3967112508090849
Zm00001eb413540,0.027001951747127797,-1.5492927884728185,1.591973025406505,0.14144962132033234,-0.2111318100011448
Zm00001eb034940,-0.5775311357722381,-1.3453910200368344,1.5914201482633614,0.5323679098313987,-0.20086590228568743
Zm00001eb176680,-0.9069582057501665,-1.3015557850341024,1.4310869994575581,0.6467570850321033,0.13066990629460065
Zm00001eb152420,-0.7208956941347586,-1.4621091397156858,1.3565948415274571,0.1297266372226898,0.696683355100297
Zm00001eb084940,-0.9265862733315977,-1.3444299388213752,1.3765250389428638,0.30748220556022526,0.5870089676498843
Zm00001eb055620,-0.8540798597121226,-1.4615076014580932,1.252796669493055,0.5432591133117,0.5195316783654558
Zm00001eb383050,-1.0308754344369948,-1.3833672925075728,1.0123779859509967,0.7905683293412157,0.6112964116523557
Zm00001eb217350,-1.0428789611794396,-1.3838442684601873,0.9377489764928097,0.675627825099994,0.8133464280468206
Zm00001eb001720,-1.2244372558420193,-1.2244372558420193,0.8528653153288315,0.8138931081138079,0.7821160882413991
Zm00001eb062130,-1.1726546237370177,-1.2739225847959237,0.8822694643492303,0.7760869785117389,0.7882207656719714
Zm00001eb037290,-1.2226370023365996,-1.2226370023365996,0.8729486151114915,0.7081413160456373,0.8641840735160711
Zm00001eb069700,-1.2359704644103122,-1.1919052889893376,0.9852381723078819,0.5791165721685462,0.8635210089232217
Zm00001eb312870,-1.27987627383451,-1.1197616930666983,1.1358746381497267,0.5336716718199754,0.7300916569315062
Zm00001eb136350,-0.7585575466890176,-1.562233535681657,0.6513450268325032,1.123029651173151,0.5464164043650269
Zm00001eb210530,-0.8218963257622293,-1.2056563389257033,0.9473735162063393,-0.29356777338184425,1.3737469218634417
Zm00001eb002490,-1.3456706413940602,-0.7981147972700663,0.4196805415002361,0.195050690659799,1.5290542065040937
Zm00001eb002010,-1.3538176629041159,-0.8270808214128705,0.4838408545058443,0.2125214334543809,1.484536196356761
Zm00001eb066260,-1.4279949662496003,-0.7588530196512913,0.6250552875527665,0.1585298405445041,1.4032628578036201
Zm00001eb216610,-1.2897000509529888,-0.9067680841545043,0.6359454867392254,0.1122780571813317,1.4482445911869388
Zm00001eb044660,-1.252524533509592,-0.962176575556855,0.8094153918530466,0.045820477617877955,1.359465239595523
Zm00001eb107800,-1.1681205068789748,-1.0050323055343997,0.6546514575849017,0.03678516508336324,1.4817161897451105
Zm00001eb233790,-1.1685437235959673,-0.9199902923575843,0.6657984336581776,-0.10494942819351906,1.5276850104888928
Zm00001eb195920,-1.2041602272262628,-0.6937081332475625,0.7795915998296468,-0.39891502471575413,1.5171917853599324
Zm00001eb346880,-1.2305093934042115,-0.6287006034769267,0.7883049928310579,-0.4381333078447478,1.5090383118948283
Zm00001eb327140,-1.0629826172525199,-0.4775974056468088,0.5079936529884712,-0.6776066886518616,1.7101930585627194
Zm00001eb149360,-1.0187075200492355,-0.1800980427799075,0.10656436283213513,-0.7426672608751768,1.834908460872184
Zm00001eb153470,-1.3172908007830655,-0.5142140352383684,-0.5090959654776559,1.1391225714355395,1.20147823006355
Zm00001eb193550,-1.2637779689750124,-0.3876283704669715,-0.6759556424501767,0.9546516107099748,1.3727103711821853
Zm00001eb041540,-1.3554722983536218,-0.17240330826798042,-0.7204809621759423,0.9164218156562782,1.3319347531412657
Zm00001eb366540,-1.4338524419024512,-0.1651093363548249,-0.5826329968854405,0.7764194371882756,1.4051753379544416
Zm00001eb324600,-1.4779895561955176,-0.07209249290314287,-0.5780166237009461,0.7385924679950802,1.3895062048045284
Zm00001eb015490,-1.555557944565041,-0.009811524831388347,-0.5184928884181796,0.7772925795094527,1.3065697783051549
Zm00001eb165340,-1.5259473343937393,-0.15746832242639663,-0.4924021555219308,0.9516426207705116,1.224175191571552
Zm00001eb266360,-1.0404726439976977,-0.2554903096781192,-1.0404726439976977,1.026633186665337,1.3098024110081774
Zm00001eb256290,-1.2162258729407283,0.05591858936122885,-0.9716636190371457,0.6781146068310179,1.4538562957856132
Zm00001eb395560,-1.2293344716170869,0.0436750208344687,-0.9748886525134723,0.7621252568040641,1.3984228464920232
Zm00001eb359740,-1.069286725274528,-0.10894982054623013,-1.069286725274528,0.8273655257141388,1.4201577453811471
Zm00001eb417490,-1.0126579558811168,-0.1856922992558127,-1.0126579558811168,0.6205879044062792,1.590420306611767
Zm00001eb250580,-1.3697415685901393,0.317042669409218,-0.9264168029734833,0.6681590279917237,1.3109566741626693
Zm00001eb253350,-1.4246610814539273,0.3770514603895178,-0.6993830233001102,0.23590525566846854,1.511087388696051
Zm00001eb171050,-1.3617911005348369,-0.25039229065160074,-0.46263498179284246,0.43892696767202855,1.6358914053072522
Zm00001eb433430,-1.3758847331858393,-0.12683096870618865,-0.446875438117926,0.27098286673532634,1.6786082732746188
Zm00001eb395580,-1.4470326741569493,-0.03740099401711379,-0.5012890910907765,0.40896951704529705,1.5767532422195425
Zm00001eb185920,-1.5937292688003324,-0.04227518988191069,0.0717017531376271,-0.0019332113531107316,1.5662359168977262
Zm00001eb370600,-1.6319075311881368,0.026708030213764285,-0.1262518829242532,0.224920337169334,1.5065310467292918
Zm00001eb320820,-1.5649544479029858,-0.07391165686992184,-0.13201583541948173,0.1926152203163103,1.57826671987608
Zm00001eb360120,-1.451387985688821,-0.012270836850699688,-0.2999670381686056,0.09182747817970799,1.6717983825284195
Zm00001eb182650,-1.5036224562233995,0.26596920177050587,-0.40460452268111463,0.06080995226537213,1.581447824868636
Zm00001eb000470,-1.6339178542270887,0.31494072439846976,-0.3263984697448888,0.20181809007884544,1.443557509494663
Zm00001eb122550,-1.6517055786157966,0.23854497617309356,-0.1721409198093825,0.11120302967049485,1.4740984925815908
Zm00001eb433840,-1.4751045088775385,0.3707616955607144,-0.23668421776636495,-0.2599181813084555,1.6009452123916446
Zm00001eb282210,-1.2493955304568702,-0.003022714116084206,-0.33716566970380546,-0.2205731182367884,1.8101570325135474
Zm00001eb060980,-1.050555950338582,0.2293907852346392,-0.7643107105743465,-0.20793041990483133,1.7934062955831207
Zm00001eb011550,-0.9786691830239407,0.3456082673919844,-0.9786691830239407,-0.10685923282196272,1.7185893314778597
Zm00001eb169140,-1.5950544818210397,-0.06054840559625901,-0.36605293818767043,0.6402916808053333,1.381364144799633
Zm00001eb157260,-1.5983296273557384,-0.05396386315380658,-0.30315640440356506,0.5094118297128605,1.4460380652002498
Zm00001eb214190,-1.5982724318615829,-0.11479508404041425,-0.21752457280179147,0.45468979880843025,1.4759022898953589
Zm00001eb129520,-1.5336685073839162,-0.2415479317744056,-0.20324533655496962,0.44560816008321064,1.5328536156300803
Zm00001eb144450,-1.6349342770604838,-0.18427797408444763,-0.07334521148613522,0.4478987842711988,1.4446586783598683
Zm00001eb146230,-1.719906831208331,-0.1288411655892357,0.02588767017173153,0.48526095434048694,1.3375993722853505
Zm00001eb299540,-1.6985788401126538,-0.20953907529491922,0.05424481774824745,0.5088707235813703,1.3450023740779544
Zm00001eb433050,-1.6941448444339937,-0.2723932027011914,0.11555766999611758,0.5197455423768669,1.3312348347622032
Zm00001eb130740,-1.6283688608188207,-0.2973662652270724,-0.06563624683176558,0.6262942489608938,1.365077123916766
Zm00001eb168720,-1.5746450114067851,-0.29826991433818195,-0.15904180992166794,0.6025719327486889,1.429384802917944
Zm00001eb367300,-1.500124806402583,-0.46610651055897684,-0.12618738738917576,0.6416484716297866,1.4507702327209502
Zm00001eb293740,-1.5322327906923328,-0.44656038413540244,-0.051422534061045355,0.5739081779206081,1.4563075309681728
Zm00001eb104640,-1.5403736614201375,-0.4577566427504685,-0.1253673361465576,0.7902992336492498,1.3331984066679134
Zm00001eb039810,-1.5119275609702167,-0.3787028131894315,-0.27448580657327687,0.8073738487980967,1.3577423319348292
Zm00001eb233310,-1.449314474939353,-0.3733953797407642,-0.3171594599340172,0.639845725642756,1.5000235889713789
Zm00001eb398110,-1.3494663914409355,-0.43642606802060097,-0.43060719207984416,0.6919477485412844,1.524551903000097
Zm00001eb384320,-1.3551098707986349,-0.5212227717946892,-0.3760414825682151,0.799076787775726,1.4532973373858133
Zm00001eb288730,-1.5225002782731831,-0.40402320787286233,0.031150393316949212,0.3470334757305893,1.5483396170985062
Zm00001eb377500,-1.441443484393572,-0.5001974911094801,-0.055316583134014906,0.4175039600197015,1.5794535986173652
Zm00001eb209070,-1.4325576799171444,-0.5798010701287768,0.09529340985655854,0.3400835535344888,1.5769817866548739
Zm00001eb384820,-1.408564609087894,-0.5262775515172756,0.12334213157588914,0.16988378285774827,1.6416162461715305
Zm00001eb417610,-1.4981456806729447,-0.5218797000518652,0.293482787198679,0.18999784260684208,1.5365447509192873
Zm00001eb399180,-1.4715872156060668,-0.6703516998263953,0.4164017576860594,0.26154898495645207,1.4639881727899497
Zm00001eb252220,-1.5794181314359692,-0.548334320803353,0.380801878744968,0.35683246295659593,1.3901181105377591
Zm00001eb062820,-1.4889318431360652,-0.741610965078401,0.5870072713580077,0.30315756997050514,1.3403779668859555
Zm00001eb190160,-1.5458952145268472,-0.707539768120442,0.5752979206647627,0.40862935682713486,1.269507705155391
Zm00001eb204490,-1.4715944736351185,-0.8058569070995775,0.4202118132707447,0.5519521736582226,1.305287393805731
Zm00001eb332030,-1.4642343369637096,-0.7455015199669138,0.3440489037201356,0.46301279521963956,1.4026741579908484
Zm00001eb377480,-1.3824818272118529,-0.8506913915460655,0.37194152725040175,0.43330510318475446,1.427926588322762
Zm00001eb071110,-1.690794920085561,-0.5203682715363014,0.347165073526918,0.8524336149668703,1.011564503128074
Zm00001eb384760,-1.6588938277512006,-0.6032751996067351,0.4491318087432643,0.7671289717398162,1.0459082468748586
Zm00001eb322390,-1.5927799060218542,-0.715733311604101,0.44245182562719043,0.8495986269904489,1.0164627650083153
Zm00001eb224680,-1.5686011471929324,-0.7481506392236195,0.6709916652089564,0.5268496069374653,1.118910514270134
Zm00001eb187450,-1.6779707325528899,-0.5737816845545662,0.5759521623016313,0.5936516280195112,1.0821486267863127
Zm00001eb218500,-1.6030135879424299,-0.6634198190381283,0.5037045472265158,0.5789600704691296,1.1837687892849116
Zm00001eb328650,-1.5625742440701584,-0.6768891005840731,0.40797045490193445,0.5575845522915517,1.2739083374607438
Zm00001eb155410,-1.6531436441249592,-0.5248427054568711,0.3550898239180387,0.5920022018691248,1.2308943237946652
Zm00001eb045780,-1.6770638827516693,-0.4437560831534261,0.24087390855997473,0.6523809193010291,1.2275651380440922
Zm00001eb012280,-1.614333871054551,-0.5226419828879797,0.2150733024621516,0.62356405283187,1.2983384986485094
Zm00001eb189900,-1.6071098308915053,-0.5393359962454682,0.22883514380814807,0.6157792601810482,1.3018314231477783
Zm00001eb289480,-1.5924564781918655,-0.5774358118588342,0.20915784892760353,0.6934321510976373,1.2673022900254585
Zm00001eb332640,-1.58475728159253,-0.523253410547819,0.075088947875667,0.7493218937480743,1.2835998505166069
Zm00001eb296830,-1.6547911209831958,-0.254128752104346,-0.15895637520402042,0.904011789388595,1.1638644589029665
Zm00001eb316730,-1.7284251422681614,-0.2811681016218182,0.08999611215844631,0.7561258480976881,1.1634712836338448
Zm00001eb158520,-1.605788875581065,-0.5946093651918156,0.20499413133143368,0.8653381321095169,1.1300659773319295
Zm00001eb213430,-1.6085636281294837,-0.5222925133292766,0.07323547189738357,0.9353524818951199,1.1222681876662577
Zm00001eb292790,-1.6239066098889952,-0.5326344963260748,0.13050392821311882,0.9430785536843228,1.0829586243176283
Zm00001eb387370,-1.6528542697729904,-0.46205701163543433,0.09765072589605323,0.9366221455395423,1.0806384099728295
Zm00001eb386830,-1.6497660576203508,-0.457636426786869,0.07663586455718502,0.9934599420661127,1.0373066777839237
Zm00001eb187250,-1.5310649283130393,-0.6250158831102643,0.027980147959149333,1.06581463776752,1.0622860256966378
Zm00001eb190120,-1.4401946054283115,-0.6585184029064037,-0.04169164942028772,0.754141600197277,1.386263057557726
Zm00001eb074830,-1.3931741898227128,-0.7860424932323443,0.09783159775786957,0.6763095590473688,1.4050755262498182
Zm00001eb427020,-1.3299416285195802,-0.8824398437907991,0.04854788989644979,0.8483462418898369,1.3154873405240928
Zm00001eb027860,-1.1348143545369618,-1.1348143545369618,0.11466172118566856,0.8661731869021292,1.2887938009861264
Zm00001eb186490,-1.104897677171974,-1.104897677171974,-0.036403021187402726,0.9920009519107642,1.2541974236205875
Zm00001eb397240,-1.2503323180078392,-0.7863803036682538,-0.26011036421156886,0.9107985758638384,1.3860244100238266
Zm00001eb188100,-1.324100244770519,-0.7609570285659368,-0.19063590262852306,0.9929825490753571,1.2827106268896216
Zm00001eb105770,-1.311487517808257,-0.7838440375065131,-0.19030967650072667,1.0498331913781827,1.2358080404373144
Zm00001eb238140,-1.310688046883579,-0.7683858108029217,-0.21917130673847976,1.1857190978552967,1.1125260665696846
Zm00001eb409460,-1.309593277426388,-0.8854906601566517,-0.02917691018995773,1.2269178076418306,0.9973430401311671
Zm00001eb366900,-1.2126639405777189,-0.99735519047983,-0.03722239379766847,1.188025921881763,1.0592156029734547
Zm00001eb178160,-1.2853945714671269,-0.9804442625965998,0.08576582961353829,1.1272850840015791,1.0527879204486081
Zm00001eb384240,-1.3311198693477524,-0.9233866526339082,0.07769343052589618,1.0979746294359036,1.07883846201986
Zm00001eb023620,-1.3684674618875674,-0.8493845407633202,0.02457537225664993,1.0985838265670558,1.0946928038271813
Zm00001eb379460,-1.4365201377829262,-0.836820168956222,0.17287143571296368,1.0385591151377058,1.0619097558884782
Zm00001eb266370,-1.3280809599984709,-1.0410645698655845,0.35678254118138575,1.0182094671205306,0.9941535215621391
Zm00001eb107900,-1.4413665853517288,-0.9368383431489272,0.4694631852218655,0.9172691069149465,0.9914726363638425
Zm00001eb143520,-1.472570887770163,-0.841315690219455,0.3486933071553415,0.79399179512762,1.1712014757066544
Zm00001eb229400,-1.0637829139765749,-1.2466770201485613,0.18439841753176792,1.1632573934969839,0.9628041230963822
Zm00001eb342580,-1.1308555493257841,-1.1308555493257841,0.128953221671596,1.3414920414391311,0.791265835540842
Zm00001eb292690,-1.1994521299147034,-0.8444627863168579,-0.034802435798468284,1.6252140618467805,0.453503290183249
Zm00001eb371980,-1.2172350774957048,-0.9712984006211431,0.18528780493578845,1.518386805365247,0.4848588678158129
Zm00001eb059920,-1.476187160684642,-0.7427103093154364,0.16115233699496498,1.279995316511722,0.7777498164933907
Zm00001eb212120,-0.161956109578586,-0.19482968806833711,-1.4389970887737717,0.10647470654841322,1.6893081798722824
Zm00001eb253280,0.45823337429570804,-1.785551752680045,-0.36445445448722397,0.9836405538801317,0.7081322789914296
Zm00001eb103490,0.4151567866065957,-1.8687007714306427,-0.15442264934820177,0.9013937027020751,0.7065729314701578
Zm00001eb181760,-0.13342096233367695,-0.35573322721045514,1.6602431364725234,0.2551459525712547,-1.4262348994996494
Zm00001eb415010,-0.8202290660729941,-0.5398479269186989,1.9552572436865716,-0.43107765392819164,-0.16410259676666927
Zm00001eb359300,-0.8290227768935341,-0.8290227768935341,1.8957078754225445,-0.160618911904793,-0.07704340973068337
Zm00001eb370470,-1.016281923635137,-0.7751922705481801,1.8339367393040642,0.010568866877477536,-0.05303141199822218
Zm00001eb075170,-1.1871214457765684,-0.779960572136116,1.717645381214125,0.1024786531034876,0.14695798359507176
Zm00001eb374110,-1.0754884131225135,-1.0104563123047952,1.649086203503903,0.1576233258601616,0.2792351960632442
Zm00001eb245030,-1.0907580188279176,-1.0907580188279176,1.5470210647714713,0.203388410012653,0.4311065628717107
Zm00001eb302890,-1.248062803770855,-0.9173927919618509,1.4141572089657237,0.7748136071599523,-0.02351522039297093
Zm00001eb291140,-1.1135727328657554,-1.1135727328657554,1.3856879134566058,0.7712677451521882,0.07018980712271558
Zm00001eb243730,-1.264277991181122,-1.0734787016440872,1.1864594900902903,0.8746602165211323,0.27663698621378724
Zm00001eb192920,-1.400478762039361,-0.7496775108784843,1.1941994526558957,-0.06681687845613582,1.022773698718087
Zm00001eb148190,-1.319429852883956,-0.8657809337032527,1.0522898300647359,-0.050167207150705884,1.1830881636731787
Zm00001eb073560,-1.4019260336831911,-0.8492902883134837,1.03959246012537,0.1065421001926832,1.1050817616786224
Zm00001eb148290,-1.5056391843332826,-0.8634879796126677,0.818350863818822,0.5352970706440668,1.0154792294830606
Zm00001eb051350,-1.4109170827109785,-0.9991057169493549,0.9405262203365454,0.5817759349523735,0.8877206443714153
Zm00001eb071590,-1.5337874783715288,-0.8017325161111377,1.0529774223343862,0.4495660863943994,0.83297648575387
Zm00001eb050790,-1.4855122849484095,-0.8418728139649297,1.1464003814304915,0.399564191141499,0.7814205263413485
Zm00001eb174000,-1.5336811864471867,-0.7028000700809945,1.3145792178676048,0.4406547716545278,0.48124726700604914
Zm00001eb170920,-1.2893033123740634,-1.0434680411193717,1.3154241499596486,0.531400846405171,0.48594635712861595
Zm00001eb064860,-1.3172830657382812,-1.0721355152214194,1.1706723690452887,0.6421282700240499,0.5766179418903551
Zm00001eb064180,-1.5302443651121198,-0.7688692156728478,0.6833018436961881,1.191876647235742,0.4239350898530371
